"","value","id","keyword"
38095,1,"2019-08-14_190","通常"
38102,3,"2019-08-14_190","車子"
38103,3,"2019-08-14_190","有罪"
38106,2,"2019-08-14_190","乾燥"
38107,2,"2019-08-14_190","柏油"
38109,1,"2019-08-14_190","當場"
38112,2,"2019-08-14_190","前述"
38114,4,"2019-08-14_190","並未"
38115,3,"2019-08-14_190","作為"
38118,1,"2019-08-14_190","記載"
38121,4,"2019-08-14_190","警詢"
38124,13,"2019-08-14_190","車身"
38126,1,"2019-08-14_190","第六"
38128,1,"2019-08-14_190","直行"
38129,2,"2019-08-14_190","天候"
38130,1,"2019-08-14_190","高等法院"
38132,4,"2019-08-14_190","時間"
38133,1,"2019-08-14_190","刑並"
38135,1,"2019-08-14_190","前往"
38136,1,"2019-08-14_190","談話"
38139,3,"2019-08-14_190","員警"
38140,1,"2019-08-14_190","全文"
38142,1,"2019-08-14_190","態度"
38144,4,"2019-08-14_190","公尺"
38145,1,"2019-08-14_190","因認"
38147,2,"2019-08-14_190","確定"
38148,1,"2019-08-14_190","應抄"
38149,1,"2019-08-14_190","適當"
38150,1,"2019-08-14_190","時分"
38152,1,"2019-08-14_190","通過"
38153,8,"2019-08-14_190","逃逸"
38154,3,"2019-08-14_190","此有"
38155,3,"2019-08-14_190","停車"
38156,2,"2019-08-14_190","百元"
38159,1,"2019-08-14_190","附卷"
38160,8,"2019-08-14_190","看到"
38164,1,"2019-08-14_190","認為"
38165,1,"2019-08-14_190","相當"
38167,2,"2019-08-14_190","之刑"
38169,1,"2019-08-14_190","交通安全"
38173,7,"2019-08-14_190","減刑"
38175,2,"2019-08-14_190","障礙物"
38176,4,"2019-08-14_190","辯稱"
38178,1,"2019-08-14_190","參照"
38180,1,"2019-08-14_190","等語"
38185,2,"2019-08-14_190","缺陷"
38188,1,"2019-08-14_190","規則"
38190,22,"2019-08-14_190","擦撞"
38191,1,"2019-08-14_190","達成"
38193,1,"2019-08-14_190","距離"
38198,1,"2019-08-14_190","第一"
38200,2,"2019-08-14_190","視距"
38203,2,"2019-08-14_190","千元"
38204,1,"2019-08-14_190","起訴"
38206,1,"2019-08-14_190","公共危險"
38207,1,"2019-08-14_190","為準"
38209,3,"2019-08-14_190","情況"
38210,2,"2019-08-14_190","依法"
38211,2,"2019-08-14_190","轉彎"
38215,7,"2019-08-14_190","條例"
38216,1,"2019-08-14_190","說明"
38218,1,"2019-08-14_190","貿然"
38220,1,"2019-08-14_190","日期"
38224,3,"2019-08-14_190","宣告"
38225,11,"2019-08-14_190","臺北縣"
38229,7,"2019-08-14_190","相符"
38230,1,"2019-08-14_190","附錄"
38231,1,"2019-08-14_190","職務"
38232,1,"2019-08-14_190","具備"
38233,1,"2019-08-14_190","計算"
38234,1,"2019-08-14_190","右側"
38235,1,"2019-08-14_190","到庭"
38236,2,"2019-08-14_190","診斷"
38237,5,"2019-08-14_190","碰撞"
38238,3,"2019-08-14_190","造成"
38239,1,"2019-08-14_190","業務過失傷害"
38240,5,"2019-08-14_190","採取"
38242,1,"2019-08-14_190","證明書"
38243,5,"2019-08-14_190","措施"
38244,1,"2019-08-14_190","結果"
38246,3,"2019-08-14_190","調查報告"
38247,2,"2019-08-14_190","路面"
38248,3,"2019-08-14_190","論罪"
38249,7,"2019-08-14_190","左側"
38250,8,"2019-08-14_190","受傷"
38251,2,"2019-08-14_190","裁判"
38252,3,"2019-08-14_190","路段"
38255,3,"2019-08-14_190","挫傷"
38256,5,"2019-08-14_190","所為"
38257,1,"2019-08-14_190","請求"
38258,5,"2019-08-14_190","隨時"
38259,2,"2019-08-14_190","法官"
38260,2,"2019-08-14_190","人者"
38261,1,"2019-08-14_190","和解"
38262,2,"2019-08-14_190","壹仟"
38264,2,"2019-08-14_190","壹日"
38266,10,"2019-08-14_190","自用"
38267,2,"2019-08-14_190","現場圖"
38269,2,"2019-08-14_190","重傷"
38274,7,"2019-08-14_190","必要"
38275,3,"2019-08-14_190","良好"
38276,2,"2019-08-14_190","審判"
38278,4,"2019-08-14_190","不得"
38279,8,"2019-08-14_190","能力"
38281,3,"2019-08-14_190","受有"
38282,1,"2019-08-14_190","筆錄"
38284,4,"2019-08-14_190","程度"
38285,2,"2019-08-14_190","從事"
38286,4,"2019-08-14_190","照片"
38288,4,"2019-08-14_190","部分"
38292,1,"2019-08-14_190","鑑定"
38295,1,"2019-08-14_190","重型"
38299,3,"2019-08-14_190","標準"
38303,2,"2019-08-14_190","方向"
38304,2,"2019-08-14_190","施行"
38306,4,"2019-08-14_190","情事"
38307,6,"2019-08-14_190","骨折"
38309,6,"2019-08-14_190","中華民國"
38311,11,"2019-08-14_190","道路"
38314,5,"2019-08-14_190","分局"
38315,4,"2019-08-14_190","犯行"
38317,8,"2019-08-14_190","倒地"
38318,5,"2019-08-14_190","安全"
38319,2,"2019-08-14_190","第款"
38320,3,"2019-08-14_190","第三"
38322,5,"2019-08-14_190","行經"
38324,7,"2019-08-14_190","車牌號碼"
38325,4,"2019-08-14_190","之人"
38326,2,"2019-08-14_190","公訴"
38328,2,"2019-08-14_190","新臺幣"
38331,12,"2019-08-14_190","陳述"
38332,1,"2019-08-14_190","行為"
38333,5,"2019-08-14_190","政府"
38334,5,"2019-08-14_190","警察局"
38336,1,"2019-08-14_190","汽車"
38337,1,"2019-08-14_190","執行"
38338,5,"2019-08-14_190","現場"
38341,8,"2019-08-14_190","認定"
38342,4,"2019-08-14_190","狀況"
38343,5,"2019-08-14_190","易科罰金"
38344,1,"2019-08-14_190","審理"
38345,2,"2019-08-14_190","車禍"
38346,5,"2019-08-14_190","折算"
38348,4,"2019-08-14_190","騎乘"
38350,7,"2019-08-14_190","道路交通事故"
38351,23,"2019-08-14_190","第頁"
38353,1,"2019-08-14_190","證人"
38354,3,"2019-08-14_190","偵查"
38355,8,"2019-08-14_190","業務"
38356,7,"2019-08-14_190","過失"
38357,6,"2019-08-14_190","車輛"
38358,5,"2019-08-14_190","發生"
38359,13,"2019-08-14_190","肇事"
38360,16,"2019-08-14_190","證據"
38424,1,"2019-08-14_19","認原"
38429,1,"2019-08-14_19","自我"
38442,3,"2019-08-14_19","威士忌"
38454,1,"2019-08-14_19","必要性"
38460,1,"2019-08-14_19","宜聲"
38489,1,"2019-08-14_19","二臺"
38512,3,"2019-08-14_19","作用"
38527,1,"2019-08-14_19","評價"
38545,1,"2019-08-14_19","非難"
38625,1,"2019-08-14_19","以行"
38639,1,"2019-08-14_19","此致"
38673,1,"2019-08-14_19","過失犯罪"
38791,1,"2019-08-14_19","之外"
38799,1,"2019-08-14_19","兒子"
38836,1,"2019-08-14_19","促使"
38849,1,"2019-08-14_19","須附繕"
38868,3,"2019-08-14_19","裁量"
38891,1,"2019-08-14_19","偏離"
38906,1,"2019-08-14_19","附隨"
38939,6,"2019-08-14_19","改善"
38978,1,"2019-08-14_19","輔佐"
38999,1,"2019-08-14_19","為當"
39031,1,"2019-08-14_19","時及"
39033,1,"2019-08-14_19","預期"
39046,1,"2019-08-14_19","必然"
39051,1,"2019-08-14_19","服刑"
39065,1,"2019-08-14_19","實屬"
39066,1,"2019-08-14_19","關聯性"
39084,1,"2019-08-14_19","並就"
39128,1,"2019-08-14_19","已足"
39166,1,"2019-08-14_19","告發"
39222,2,"2019-08-14_19","市場"
39224,1,"2019-08-14_19","再度"
39264,2,"2019-08-14_19","百分之零點"
39292,1,"2019-08-14_19","刑責"
39302,1,"2019-08-14_19","僅因"
39331,1,"2019-08-14_19","否則"
39434,1,"2019-08-14_19","即以"
39464,1,"2019-08-14_19","已達成"
39473,1,"2019-08-14_19","返家"
39489,1,"2019-08-14_19","日常"
39514,1,"2019-08-14_19","習慣"
39542,1,"2019-08-14_19","所得"
39552,3,"2019-08-14_19","負擔"
39590,1,"2019-08-14_19","五如"
39596,1,"2019-08-14_19","傳訊"
39605,1,"2019-08-14_19","異常"
39661,1,"2019-08-14_19","其前"
39673,2,"2019-08-14_19","效果"
39693,1,"2019-08-14_19","各界"
39700,1,"2019-08-14_19","廣為"
39709,1,"2019-08-14_19","徒步"
39713,1,"2019-08-14_19","酒味"
39721,1,"2019-08-14_19","傳達"
39727,1,"2019-08-14_19","介紹"
39775,1,"2019-08-14_19","一核"
39799,2,"2019-08-14_19","強制"
39819,1,"2019-08-14_19","不法"
39878,1,"2019-08-14_19","壹年"
39882,1,"2019-08-14_19","知所"
39889,1,"2019-08-14_19","認知"
39940,1,"2019-08-14_19","辦理"
39963,1,"2019-08-14_19","母親"
39980,1,"2019-08-14_19","外餘均"
40039,3,"2019-08-14_19","入監"
40046,1,"2019-08-14_19","犯行並"
40089,1,"2019-08-14_19","給予"
40090,1,"2019-08-14_19","各紙"
40117,1,"2019-08-14_19","媒體"
40142,1,"2019-08-14_19","審查"
40148,1,"2019-08-14_19","心存僥倖"
40161,1,"2019-08-14_19","家庭"
40176,1,"2019-08-14_19","已堪"
40203,1,"2019-08-14_19","經濟"
40258,1,"2019-08-14_19","費用"
40269,1,"2019-08-14_19","各類"
40295,1,"2019-08-14_19","用來"
40385,1,"2019-08-14_19","學校"
40404,1,"2019-08-14_19","即為"
40409,1,"2019-08-14_19","此時"
40416,1,"2019-08-14_19","坦認"
40442,2,"2019-08-14_19","支付"
40447,1,"2019-08-14_19","第二審"
40472,1,"2019-08-14_19","其應"
40504,1,"2019-08-14_19","條一"
40511,1,"2019-08-14_19","認有"
40562,1,"2019-08-14_19","絕對"
40586,1,"2019-08-14_19","機能"
40593,2,"2019-08-14_19","可能性"
40607,2,"2019-08-14_19","傳喚"
40611,1,"2019-08-14_19","目前"
40622,3,"2019-08-14_19","本次"
40627,2,"2019-08-14_19","自由"
40636,1,"2019-08-14_19","失慮"
40676,1,"2019-08-14_19","基礎"
40683,1,"2019-08-14_19","依其"
40699,1,"2019-08-14_19","各份"
40734,1,"2019-08-14_19","宣導"
40739,1,"2019-08-14_19","之虞"
40741,1,"2019-08-14_19","台灣"
40762,1,"2019-08-14_19","不同"
40788,2,"2019-08-14_19","處年"
40803,1,"2019-08-14_19","損失"
40851,1,"2019-08-14_19","按行"
40852,2,"2019-08-14_19","規範"
40864,2,"2019-08-14_19","心理"
40865,1,"2019-08-14_19","始悉"
40869,4,"2019-08-14_19","考量"
40880,2,"2019-08-14_19","教訓"
40889,1,"2019-08-14_19","尊重"
40892,1,"2019-08-14_19","偵查終結"
40915,2,"2019-08-14_19","客貨車"
40922,2,"2019-08-14_19","施以"
40927,3,"2019-08-14_19","二五"
40931,1,"2019-08-14_19","大型"
40953,1,"2019-08-14_19","亦非"
40954,1,"2019-08-14_19","危險性"
40958,1,"2019-08-14_19","悔悟"
40959,1,"2019-08-14_19","罪刑"
40987,8,"2019-08-14_19","刑罰"
40990,3,"2019-08-14_19","地方"
40995,2,"2019-08-14_19","查詢"
41010,1,"2019-08-14_19","簡易程序"
41016,1,"2019-08-14_19","立即"
41018,1,"2019-08-14_19","偵審"
41039,1,"2019-08-14_19","附帶"
41044,1,"2019-08-14_19","情二案經"
41060,1,"2019-08-14_19","以資"
41062,1,"2019-08-14_19","加以"
41098,1,"2019-08-14_19","檢驗"
41108,2,"2019-08-14_19","觀念"
41109,1,"2019-08-14_19","斟酌"
41111,1,"2019-08-14_19","書狀"
41126,1,"2019-08-14_19","經此"
41154,1,"2019-08-14_19","表紙"
41165,1,"2019-08-14_19","偵辦"
41172,1,"2019-08-14_19","背面"
41176,2,"2019-08-14_19","一定"
41179,7,"2019-08-14_19","吐氣"
41180,1,"2019-08-14_19","已有"
41181,1,"2019-08-14_19","實施"
41187,1,"2019-08-14_19","犯意"
41191,3,"2019-08-14_19","重大"
41193,1,"2019-08-14_19","為警"
41205,2,"2019-08-14_19","教育"
41221,1,"2019-08-14_19","第十三"
41230,6,"2019-08-14_19","所含"
41239,2,"2019-08-14_19","撤銷"
41243,1,"2019-08-14_19","財團法人"
41248,1,"2019-08-14_19","應屬"
41254,1,"2019-08-14_19","參見"
41281,2,"2019-08-14_19","治療"
41283,1,"2019-08-14_19","翌日"
41285,1,"2019-08-14_19","得以"
41311,1,"2019-08-14_19","佐證"
41329,1,"2019-08-14_19","三依"
41335,2,"2019-08-14_19","符合"
41354,3,"2019-08-14_19","零點"
41357,1,"2019-08-14_19","堪認"
41364,4,"2019-08-14_19","條件"
41374,1,"2019-08-14_19","午時"
41385,1,"2019-08-14_19","間隔"
41400,2,"2019-08-14_19","並所"
41410,1,"2019-08-14_19","松山"
41413,1,"2019-08-14_19","合議庭"
41416,1,"2019-08-14_19","上字"
41418,2,"2019-08-14_19","字卷"
41424,2,"2019-08-14_19","時許"
41430,1,"2019-08-14_19","同時"
41431,1,"2019-08-14_19","號聲"
41437,3,"2019-08-14_19","上路"
41455,1,"2019-08-14_19","北市"
41461,2,"2019-08-14_19","警惕"
41463,2,"2019-08-14_19","方式"
41466,1,"2019-08-14_19","許在"
41469,1,"2019-08-14_19","社會"
41499,1,"2019-08-14_19","綜合"
41502,1,"2019-08-14_19","可資"
41507,1,"2019-08-14_19","中心"
41511,2,"2019-08-14_19","足認"
41514,1,"2019-08-14_19","原則"
41515,2,"2019-08-14_19","下列"
41518,3,"2019-08-14_19","基於"
41519,1,"2019-08-14_19","民事"
41520,1,"2019-08-14_19","工作"
41527,2,"2019-08-14_19","血液"
41528,1,"2019-08-14_19","可知"
41531,1,"2019-08-14_19","確認"
41533,3,"2019-08-14_19","之日起"
41542,2,"2019-08-14_19","死者"
41548,2,"2019-08-14_19","避免"
41549,1,"2019-08-14_19","事後"
41554,1,"2019-08-14_19","違法"
41556,1,"2019-08-14_19","管理"
41559,1,"2019-08-14_19","路上"
41571,3,"2019-08-14_19","普通"
41579,1,"2019-08-14_19","達到"
41602,1,"2019-08-14_19","已達"
41607,1,"2019-08-14_19","目的"
41614,1,"2019-08-14_19","判斷"
41615,1,"2019-08-14_19","一時"
41620,1,"2019-08-14_19","舉發"
41640,1,"2019-08-14_19","未曾"
41647,1,"2019-08-14_19","故意"
41658,1,"2019-08-14_19","事件"
41664,1,"2019-08-14_19","晚間"
41675,2,"2019-08-14_19","刑書"
41678,3,"2019-08-14_19","騎車"
41680,1,"2019-08-14_19","測得"
41686,1,"2019-08-14_19","行至"
41692,1,"2019-08-14_19","之行"
41695,2,"2019-08-14_19","並非"
41700,1,"2019-08-14_19","客觀"
41704,1,"2019-08-14_19","酒醉"
41722,2,"2019-08-14_19","再犯"
41726,3,"2019-08-14_19","飲用"
41728,3,"2019-08-14_19","生活"
41741,4,"2019-08-14_19","犯法"
41753,1,"2019-08-14_19","切勿"
41755,1,"2019-08-14_19","道路交通"
41762,2,"2019-08-14_19","開車"
41774,2,"2019-08-14_19","科刑"
41782,1,"2019-08-14_19","罪嫌"
41787,1,"2019-08-14_19","業經"
41792,1,"2019-08-14_19","供述"
41795,1,"2019-08-14_19","職權"
41801,1,"2019-08-14_19","通知"
41805,1,"2019-08-14_19","敘明"
41813,1,"2019-08-14_19","明知"
41814,2,"2019-08-14_19","責任"
41819,1,"2019-08-14_19","應予"
41825,2,"2019-08-14_19","年月日時"
41834,1,"2019-08-14_19","顯示"
41836,1,"2019-08-14_19","意見"
41837,1,"2019-08-14_19","所定"
41845,1,"2019-08-14_19","具有"
41848,1,"2019-08-14_19","一本"
41849,1,"2019-08-14_19","最高法院"
41859,1,"2019-08-14_19","引用"
41861,4,"2019-08-14_19","是否"
41863,2,"2019-08-14_19","酒精"
41864,4,"2019-08-14_19","飲酒"
41866,1,"2019-08-14_19","同日"
41868,1,"2019-08-14_19","酒後駕車"
41880,1,"2019-08-14_19","發現"
41885,2,"2019-08-14_19","可能"
41888,1,"2019-08-14_19","檢測"
41890,1,"2019-08-14_19","危險"
41897,2,"2019-08-14_19","調查"
41899,1,"2019-08-14_19","賠償"
41901,2,"2019-08-14_19","情節"
41912,2,"2019-08-14_19","以外"
41915,1,"2019-08-14_19","機關"
41917,1,"2019-08-14_19","完畢"
41918,1,"2019-08-14_19","前案"
41920,1,"2019-08-14_19","報告"
41926,2,"2019-08-14_19","藥品"
41934,2,"2019-08-14_19","麻醉"
41935,3,"2019-08-14_19","臺北"
41937,4,"2019-08-14_19","相類"
41939,1,"2019-08-14_19","有罪"
41940,2,"2019-08-14_19","毒品"
41941,15,"2019-08-14_19","緩刑"
41950,1,"2019-08-14_19","並未"
41953,1,"2019-08-14_19","遵守"
41954,1,"2019-08-14_19","記載"
41955,1,"2019-08-14_19","法庭"
41957,1,"2019-08-14_19","警詢"
41963,3,"2019-08-14_19","萬元"
41966,1,"2019-08-14_19","高等法院"
41968,1,"2019-08-14_19","時間"
41969,1,"2019-08-14_19","刑並"
41971,1,"2019-08-14_19","前往"
41976,2,"2019-08-14_19","全文"
41978,1,"2019-08-14_19","態度"
41982,4,"2019-08-14_19","違反"
41983,2,"2019-08-14_19","確定"
41986,1,"2019-08-14_19","時分"
41987,2,"2019-08-14_19","附件"
41990,1,"2019-08-14_19","此有"
41994,1,"2019-08-14_19","經查"
42000,1,"2019-08-14_19","認為"
42001,1,"2019-08-14_19","相當"
42003,2,"2019-08-14_19","之刑"
42008,2,"2019-08-14_19","測試"
42010,1,"2019-08-14_19","補充"
42014,1,"2019-08-14_19","參照"
42015,2,"2019-08-14_19","致人"
42034,1,"2019-08-14_19","第一"
42035,4,"2019-08-14_19","聲請"
42037,2,"2019-08-14_19","簡字"
42041,7,"2019-08-14_19","法院"
42042,2,"2019-08-14_19","公共危險"
42048,1,"2019-08-14_19","敘述"
42060,9,"2019-08-14_19","宣告"
42062,1,"2019-08-14_19","自白"
42064,2,"2019-08-14_19","法律"
42066,2,"2019-08-14_19","附錄"
42071,1,"2019-08-14_19","到庭"
42074,1,"2019-08-14_19","造成"
42076,2,"2019-08-14_19","採取"
42079,1,"2019-08-14_19","措施"
42081,1,"2019-08-14_19","接受"
42084,2,"2019-08-14_19","論罪"
42088,1,"2019-08-14_19","路段"
42092,1,"2019-08-14_19","所為"
42093,1,"2019-08-14_19","請求"
42095,1,"2019-08-14_19","法官"
42097,1,"2019-08-14_19","和解"
42098,1,"2019-08-14_19","壹仟"
42100,1,"2019-08-14_19","壹日"
42102,1,"2019-08-14_19","自用"
42104,6,"2019-08-14_19","公升"
42105,2,"2019-08-14_19","重傷"
42106,6,"2019-08-14_19","毫克"
42108,2,"2019-08-14_19","呼氣"
42110,3,"2019-08-14_19","必要"
42114,2,"2019-08-14_19","不得"
42116,1,"2019-08-14_19","撤回告訴"
42119,1,"2019-08-14_19","事故"
42120,3,"2019-08-14_19","程度"
42123,5,"2019-08-14_19","服用"
42124,3,"2019-08-14_19","部分"
42125,2,"2019-08-14_19","程序"
42126,2,"2019-08-14_19","駕車"
42130,2,"2019-08-14_19","並無"
42131,3,"2019-08-14_19","重型"
42135,1,"2019-08-14_19","標準"
42136,1,"2019-08-14_19","上開"
42137,2,"2019-08-14_19","坦承"
42140,1,"2019-08-14_19","施行"
42141,5,"2019-08-14_19","酒類"
42142,2,"2019-08-14_19","情事"
42144,6,"2019-08-14_19","處刑"
42145,6,"2019-08-14_19","中華民國"
42149,10,"2019-08-14_19","酒精濃度"
42150,1,"2019-08-14_19","分局"
42151,4,"2019-08-14_19","犯行"
42155,7,"2019-08-14_19","第款"
42158,1,"2019-08-14_19","行經"
42159,2,"2019-08-14_19","告訴乃論"
42160,2,"2019-08-14_19","車牌號碼"
42164,4,"2019-08-14_19","新臺幣"
42167,2,"2019-08-14_19","陳述"
42168,7,"2019-08-14_19","行為"
42169,3,"2019-08-14_19","政府"
42170,2,"2019-08-14_19","警察局"
42173,11,"2019-08-14_19","執行"
42175,7,"2019-08-14_19","動力交通工具"
42176,4,"2019-08-14_19","安全駕駛"
42177,1,"2019-08-14_19","認定"
42178,1,"2019-08-14_19","狀況"
42179,2,"2019-08-14_19","易科罰金"
42182,2,"2019-08-14_19","折算"
42183,11,"2019-08-14_19","簡易"
42184,3,"2019-08-14_19","騎乘"
42187,10,"2019-08-14_19","第頁"
42190,1,"2019-08-14_19","偵查"
42194,1,"2019-08-14_19","發生"
42196,5,"2019-08-14_19","證據"
42271,1,"2019-08-14_189","事理"
42409,2,"2019-08-14_189","清晨"
42426,1,"2019-08-14_189","不在"
42437,2,"2019-08-14_189","五點"
42483,1,"2019-08-14_189","對撞"
42539,1,"2019-08-14_189","究竟"
42540,2,"2019-08-14_189","積水"
42544,1,"2019-08-14_189","確證"
42577,1,"2019-08-14_189","內線"
42585,6,"2019-08-14_189","偵續"
42586,1,"2019-08-14_189","無效"
42604,4,"2019-08-14_189","闖入"
42613,2,"2019-08-14_189","有疑"
42680,2,"2019-08-14_189","跡象"
42693,1,"2019-08-14_189","十六年"
42695,1,"2019-08-14_189","向直"
42706,1,"2019-08-14_189","外力"
42734,1,"2019-08-14_189","三十年"
42761,1,"2019-08-14_189","第一百五十四條"
42821,1,"2019-08-14_189","稽查"
42871,1,"2019-08-14_189","楊智綸"
42882,2,"2019-08-14_189","必然"
42906,1,"2019-08-14_189","詳且"
42946,1,"2019-08-14_189","四二"
42948,1,"2019-08-14_189","十二分"
43000,1,"2019-08-14_189","面前"
43003,1,"2019-08-14_189","四四"
43013,1,"2019-08-14_189","非常"
43016,1,"2019-08-14_189","春鈴"
43024,1,"2019-08-14_189","一至"
43029,1,"2019-08-14_189","對照"
43037,1,"2019-08-14_189","不論"
43056,1,"2019-08-14_189","縱有"
43068,1,"2019-08-14_189","難謂"
43085,1,"2019-08-14_189","向來"
43124,1,"2019-08-14_189","不過"
43130,1,"2019-08-14_189","雖然"
43138,1,"2019-08-14_189","僅因"
43159,5,"2019-08-14_189","案卷"
43192,1,"2019-08-14_189","左偏"
43197,4,"2019-08-14_189","六二"
43198,1,"2019-08-14_189","長度"
43208,1,"2019-08-14_189","動向"
43211,2,"2019-08-14_189","陰天"
43214,1,"2019-08-14_189","正確"
43223,1,"2019-08-14_189","此經"
43245,1,"2019-08-14_189","突見"
43288,1,"2019-08-14_189","明定"
43296,1,"2019-08-14_189","堅詞"
43299,1,"2019-08-14_189","消防局"
43306,2,"2019-08-14_189","問你"
43318,1,"2019-08-14_189","北方"
43323,1,"2019-08-14_189","另案"
43334,3,"2019-08-14_189","遺留"
43413,1,"2019-08-14_189","罪證"
43419,1,"2019-08-14_189","已屬"
43481,1,"2019-08-14_189","資為"
43515,2,"2019-08-14_189","九日"
43535,1,"2019-08-14_189","誤認"
43565,1,"2019-08-14_189","不必"
43595,1,"2019-08-14_189","事故現場"
43599,1,"2019-08-14_189","因其"
43617,1,"2019-08-14_189","四七"
43640,1,"2019-08-14_189","之認"
43667,1,"2019-08-14_189","跨越雙黃線"
43669,1,"2019-08-14_189","形成"
43675,1,"2019-08-14_189","人即"
43684,3,"2019-08-14_189","伊所"
43698,2,"2019-08-14_189","切入"
43703,2,"2019-08-14_189","定時"
43732,1,"2019-08-14_189","十五分"
43735,1,"2019-08-14_189","五分"
43741,1,"2019-08-14_189","內檢"
43752,1,"2019-08-14_189","驗斷"
43767,3,"2019-08-14_189","公路"
43793,1,"2019-08-14_189","具繕"
43796,3,"2019-08-14_189","忽然"
43814,3,"2019-08-14_189","送貨"
43836,1,"2019-08-14_189","胸椎"
43839,2,"2019-08-14_189","三段"
43865,1,"2019-08-14_189","九八"
43927,2,"2019-08-14_189","五十"
43949,1,"2019-08-14_189","對此"
43951,2,"2019-08-14_189","五頁"
43962,1,"2019-08-14_189","雖不以"
43963,1,"2019-08-14_189","二次"
